"record_id","ed","np"
906128311,132.829071116981,255
906128312,NA,NA
906128352,136.001281897208,321
906128353,136.001281897208,321
906128354,114.345281052041,266
906128355,132.049739269956,203
906128356,141.246338429437,311
906128357,141.246338429437,311
906128379,NA,NA
906128394,118.288624243153,253
906128407,NA,NA
906128408,NA,NA
906128420,139.052661131833,277
906128421,NA,NA
906128440,119.491559404948,158
906128441,163.09924643258,350
906128447,NA,NA
906128448,163.09924643258,350
906128449,NA,NA
906128450,143.217893217893,299
906128451,143.217893217893,299
906128452,NA,NA
906128463,160.415163901579,352
906128464,126.947882866643,182
906128499,125.671881267549,250
906128500,144.025989652268,237
906128501,159.67127680898,345
906128510,157.704799711296,330
906128553,NA,NA
906128554,NA,NA
906128581,144.043321299639,204
906128582,136.001281897208,321
906128583,132.049739269956,203
906128584,132.049739269956,203
906128591,136.332733453309,208
906128592,NA,NA
906128593,152.50911129801,234
906128603,163.09924643258,350
906128604,119.491559404948,158
906128605,150.206503869441,293
906128610,157.704799711296,330
906128611,144.025989652268,237
906128621,NA,NA
906128635,NA,NA
906128639,NA,NA
906128657,NA,NA
906128658,NA,NA
906128672,NA,NA
906128673,NA,NA
906128674,NA,NA
906128683,NA,NA
906128706,144.025989652268,237
906128707,NA,NA
906128708,NA,NA
906128709,NA,NA
906128755,NA,NA
906128756,NA,NA
906128757,NA,NA
906128774,NA,NA
906128775,152.50911129801,234
906128787,152.50911129801,234
906128788,139.924625130302,268
906128802,144.043321299639,204
906128803,148.277383387478,197
906128812,NA,NA
906128813,NA,NA
906128846,157.704799711296,330
906128847,157.704799711296,330
906128848,134.866177119698,301
906128859,139.377157075207,208
906128886,NA,NA
906128891,119.757838184588,261
906128892,119.757838184588,261
906128893,159.753116107571,348
906128920,NA,NA
906128921,NA,NA
906128922,NA,NA
906128924,NA,NA
906128925,NA,NA
906128963,NA,NA
906128970,134.866177119698,301
906128971,134.866177119698,301
906128972,144.025989652268,237
906128973,138.244602010976,313
906128974,138.244602010976,313
906128975,127.467501203659,206
906128992,122.663457681508,173
906128993,127.085338466474,183
906129015,159.753116107571,348
906129016,147.934447249269,211
906129020,NA,NA
906129021,143.636655432515,280
906129038,NA,NA
906129040,NA,NA
906129041,150.206503869441,293
906129042,139.924625130302,268
906129043,NA,NA
906129044,NA,NA
906129076,NA,NA
906129092,NA,NA
906129182,NA,NA
906129196,NA,NA
906129197,NA,NA
906129210,NA,NA
906129214,NA,NA
906129222,NA,NA
906129223,NA,NA
906129224,NA,NA
906129225,NA,NA
906129228,157.704799711296,330
906129229,138.244602010976,313
906129264,NA,NA
906129265,NA,NA
906129283,NA,NA
906129284,NA,NA
906129285,150.206503869441,293
906129286,150.206503869441,293
906129287,139.924625130302,268
906129294,NA,NA
906129295,NA,NA
906129296,107.661452065784,229
906129297,107.661452065784,229
906129298,NA,NA
906129299,NA,NA
906129309,NA,NA
906129321,NA,NA
906129349,NA,NA
906129350,NA,NA
906129370,NA,NA
906129398,113.810382842253,183
906129399,159.020670278948,342
906129400,131.184347686633,200
906129401,NA,NA
906129402,NA,NA
906129427,137.490970382856,212
906129436,NA,NA
906129437,NA,NA
906129442,NA,NA
906129443,NA,NA
906129444,NA,NA
906129446,144.081371135672,191
906129460,137.490970382856,212
906129461,157.742750571532,342
906129462,NA,NA
906129474,NA,NA
906129475,NA,NA
906129476,NA,NA
906129483,NA,NA
906129486,148.277383387478,197
906129487,NA,NA
906129491,NA,NA
906129492,NA,NA
906129493,141.246338429437,311
906129506,NA,NA
906129531,NA,NA
906129532,NA,NA
906129533,NA,NA
906129534,NA,NA
906129535,NA,NA
906129536,NA,NA
906129537,NA,NA
906129538,NA,NA
906129539,NA,NA
906129543,136.332733453309,208
906129544,NA,NA
906129583,130.010834236186,191
906129584,135.207657495294,192
906129592,NA,NA
906129593,NA,NA
906129663,NA,NA
906129676,NA,NA
906129677,137.490970382856,212
906129732,109.053002966883,165
906129733,143.749249429566,282
906129734,143.636655432515,280
906129749,152.50911129801,234
906129750,109.053002966883,165
906129751,NA,NA
906129752,NA,NA
906129753,NA,NA
906129764,121.661244326626,192
906129765,NA,NA
906129766,NA,NA
906129767,NA,NA
906129768,NA,NA
906129769,NA,NA
906129772,NA,NA
906129773,NA,NA
906129774,NA,NA
906129775,NA,NA
906129780,NA,NA
906129781,NA,NA
906129782,NA,NA
906129788,137.490970382856,212
906129789,157.742750571532,342
906129808,NA,NA
906129863,130.010834236186,191
906129903,NA,NA
906129906,NA,NA
906129907,NA,NA
906129929,NA,NA
906129936,NA,NA
906129937,NA,NA
906129938,126.384207992297,180
906129939,114.345281052041,266
906129952,163.09924643258,350
906129953,134.401477733606,202
906129954,152.50911129801,234
906129955,NA,NA
906129956,150.206503869441,293
906129957,NA,NA
906129958,NA,NA
906129959,NA,NA
906129960,125.671881267549,250
906129961,134.866177119698,301
906129962,127.467501203659,206
906129990,NA,NA
906129991,NA,NA
906130070,NA,NA
906130074,NA,NA
906130089,NA,NA
906130098,NA,NA
906130139,NA,NA
906130145,NA,NA
906130164,132.049739269956,203
906130165,148.277383387478,197
906130166,NA,NA
906130168,144.043321299639,204
906130169,148.277383387478,197
906130170,NA,NA
906130171,NA,NA
906130172,NA,NA
906130205,NA,NA
906130206,NA,NA
906130237,NA,NA
906130238,NA,NA
906130263,159.020670278948,342
906130264,NA,NA
906130268,NA,NA
906130269,NA,NA
906130334,NA,NA
906130339,NA,NA
906130340,NA,NA
906130353,NA,NA
906130364,NA,NA
906130365,NA,NA
906130366,NA,NA
906130367,NA,NA
906130414,NA,NA
906130416,NA,NA
906130417,NA,NA
906130418,NA,NA
906130440,NA,NA
906130441,NA,NA
906130442,NA,NA
906130507,NA,NA
906130508,NA,NA
906130509,NA,NA
906130552,NA,NA
906130553,NA,NA
906130554,NA,NA
906130558,NA,NA
906130559,NA,NA
906130560,NA,NA
906130633,NA,NA
906130634,NA,NA
906130642,NA,NA
906130656,160.415163901579,352
906130657,NA,NA
906130658,NA,NA
906130659,NA,NA
906130666,121.661244326626,192
906130667,121.661244326626,192
906130668,121.661244326626,192
906130688,NA,NA
906130689,NA,NA
906130690,137.490970382856,212
906130691,137.490970382856,212
906130692,157.742750571532,342
906130712,NA,NA
906130713,NA,NA
906130714,NA,NA
906130746,127.085338466474,183
906130747,129.54053403897,181
906130780,NA,NA
906130781,137.490970382856,212
906130783,157.742750571532,342
906130788,144.7357870259,282
906130789,144.7357870259,282
906130801,118.767035433702,253
906130810,NA,NA
906130811,NA,NA
906130812,132.049739269956,203
906130813,141.246338429437,311
906130814,141.246338429437,311
906130869,130.010834236186,191
906130870,150.02406159769,244
906130889,120.963855421687,270
906130944,NA,NA
906130951,132.137554672766,202
906130987,NA,NA
906131070,NA,NA
906131071,NA,NA
906131099,141.849089888541,220
906131106,NA,NA
906131107,NA,NA
906131123,NA,NA
906131124,127.217272654306,209
906131149,NA,NA
906131166,NA,NA
906131167,147.652893225716,240
906131175,NA,NA
906131184,NA,NA
906131212,NA,NA
906131213,NA,NA
906131214,147.652893225716,240
906131215,NA,NA
906131263,NA,NA
906131264,NA,NA
906131265,NA,NA
906131266,NA,NA
906131267,NA,NA
906131268,NA,NA
906131269,147.652893225716,240
906131301,NA,NA
906131302,NA,NA
906131303,NA,NA
906131304,NA,NA
906131305,NA,NA
906131306,NA,NA
906131307,147.652893225716,240
906131326,127.085338466474,183
906131360,NA,NA
906131363,NA,NA
906131389,NA,NA
906131390,NA,NA
906131399,NA,NA
906131416,143.636655432515,280
906131417,143.749249429566,282
906131443,126.73966229495,256
906131444,119.491559404948,158
906131445,163.09924643258,350
906131446,139.924625130302,268
906131447,136.332733453309,208
906131475,NA,NA
906131483,NA,NA
906131484,NA,NA
906131511,132.829071116981,255
906131512,139.052661131833,277
906131513,NA,NA
906131514,NA,NA
906131522,144.043321299639,204
906131525,136.001281897208,321
906131567,NA,NA
906131568,NA,NA
906131569,NA,NA
906131570,NA,NA
906131587,NA,NA
906131596,NA,NA
906131600,NA,NA
906131601,NA,NA
906131632,NA,NA
906131639,NA,NA
906131640,NA,NA
906131641,NA,NA
906131658,NA,NA
906131659,NA,NA
906131660,NA,NA
906131661,NA,NA
906131662,NA,NA
906131686,NA,NA
906131687,NA,NA
906131723,136.001281897208,321
906131724,136.001281897208,321
906131781,NA,NA
906131782,NA,NA
906131783,NA,NA
906131809,143.636655432515,280
906131813,NA,NA
906131838,145.763254845427,326
906131882,152.50911129801,234
906131883,152.50911129801,234
906131884,139.924625130302,268
906131885,NA,NA
906131886,NA,NA
906131900,145.763254845427,326
906131901,NA,NA
906131908,NA,NA
906131936,NA,NA
906131937,114.345281052041,266
906131938,144.043321299639,204
906131939,144.043321299639,204
906131978,NA,NA
906132019,NA,NA
906132020,NA,NA
906132029,NA,NA
906132030,NA,NA
906132037,NA,NA
906132038,NA,NA
906132039,NA,NA
906132049,NA,NA
906132050,NA,NA
906132078,NA,NA
906132097,NA,NA
906132098,NA,NA
906132099,NA,NA
906132100,NA,NA
906132158,NA,NA
906132170,144.7357870259,282
906132179,NA,NA
906132181,137.490970382856,212
906132182,157.742750571532,342
906132183,144.7357870259,282
906132220,NA,NA
906132236,135.207657495294,192
906132237,130.010834236186,191
906132238,NA,NA
906132263,109.053002966883,165
906132272,NA,NA
906132273,150.206503869441,293
906132274,139.924625130302,268
906132286,144.043321299639,204
906132287,NA,NA
906132288,NA,NA
906132289,NA,NA
906132290,NA,NA
906132305,159.753116107571,348
906132306,NA,NA
906132340,130.410342889264,257
906132361,NA,NA
906132362,NA,NA
906132363,120.963855421687,270
906132364,132.829071116981,255
906132365,NA,NA
906132366,NA,NA
906132379,107.661452065784,229
906132380,127.085338466474,183
906132381,NA,NA
906132408,NA,NA
906132409,NA,NA
906132432,NA,NA
906132433,NA,NA
906132455,NA,NA
906132456,NA,NA
906132489,144.025989652268,237
906132515,NA,NA
906132516,NA,NA
906132533,NA,NA
906132534,NA,NA
906132552,NA,NA
906132553,NA,NA
906132566,NA,NA
906132625,NA,NA
906132633,110.469777136444,170
906132694,NA,NA
906132695,NA,NA
906132701,NA,NA
906132702,NA,NA
906132715,NA,NA
906132723,159.020670278948,342
906132724,135.694277711084,219
906132740,121.661244326626,192
906132741,NA,NA
906132742,NA,NA
906132744,NA,NA
906132792,104.76534006653,239
906132793,NA,NA
906132806,135.207657495294,192
906132807,135.207657495294,192
906132856,NA,NA
906132864,139.924625130302,268
906132865,NA,NA
906132866,NA,NA
906132867,NA,NA
906132868,NA,NA
906132869,NA,NA
906132900,NA,NA
906132901,139.377157075207,208
906132915,NA,NA
906132936,145.763254845427,326
906132960,NA,NA
906133001,110.469777136444,170
906133002,NA,NA
906133079,NA,NA
906133162,NA,NA
906133176,127.217272654306,209
906133177,151.577173127859,302
906133178,NA,NA
906133183,NA,NA
906133184,147.652893225716,240
906133217,NA,NA
906133233,136.332733453309,208
906133234,152.50911129801,234
906133235,152.50911129801,234
906133236,152.50911129801,234
906133237,NA,NA
906133247,NA,NA
906133248,NA,NA
906133266,NA,NA
906133267,NA,NA
906133268,NA,NA
906133275,NA,NA
906133276,NA,NA
906133336,NA,NA
906133350,NA,NA
906133351,NA,NA
906133362,NA,NA
906133372,NA,NA
906133490,NA,NA
906133497,NA,NA
906133515,NA,NA
906133516,136.001281897208,321
906133517,141.246338429437,311
906133645,NA,NA
906133689,NA,NA
906133690,NA,NA
906133743,159.020670278948,342
906133752,NA,NA
906133813,NA,NA
906133814,NA,NA
906133815,137.490970382856,212
906133816,157.742750571532,342
906133836,107.661452065784,229
906133857,NA,NA
906133858,NA,NA
906133859,NA,NA
906133860,NA,NA
906133861,NA,NA
906133945,NA,NA
906133946,NA,NA
906133947,NA,NA
906133984,NA,NA
906133985,NA,NA
906134042,NA,NA
906134043,NA,NA
906134044,NA,NA
906134062,NA,NA
906134128,NA,NA
906134231,NA,NA
906134232,NA,NA
906134233,NA,NA
906134234,NA,NA
906134235,NA,NA
906134254,NA,NA
906134339,129.54053403897,181
906134340,NA,NA
906134363,137.490970382856,212
906134364,144.7357870259,282
906134376,144.7357870259,282
906134394,NA,NA
906134424,NA,NA
906134425,NA,NA
906134426,NA,NA
906134465,157.742750571532,342
906134466,157.742750571532,342
906134500,NA,NA
906134690,NA,NA
906134691,NA,NA
906134698,157.742750571532,342
906134757,NA,NA
906134834,NA,NA
906134835,NA,NA
906134904,NA,NA
906135270,144.7357870259,282
906135271,144.7357870259,282
906135372,119.757838184588,261
906135373,NA,NA
906135407,157.389635316699,353
906135408,NA,NA
906135450,139.052661131833,277
906135451,NA,NA
906135452,NA,NA
906135463,127.085338466474,183
906135464,129.54053403897,181
906135465,134.440300004011,303
906135466,155.600994306792,344
906135467,107.661452065784,229
906135469,134.440300004011,303
906135470,134.440300004011,303
906135514,123.199743250291,198
906135515,NA,NA
906135560,135.207657495294,192
906135607,NA,NA
906135608,NA,NA
906135643,119.757838184588,261
906135644,NA,NA
906135645,NA,NA
906135646,NA,NA
906135647,NA,NA
906135671,138.244602010976,313
906135687,150.02406159769,244
906135777,132.049739269956,203
906135778,114.345281052041,266
906135779,114.345281052041,266
906135828,NA,NA
906135829,120.963855421687,270
906135830,139.052661131833,277
906135850,127.217272654306,209
906135912,130.010834236186,191
906135967,151.322115384615,287
906135968,NA,NA
906135969,NA,NA
906136186,134.401477733606,202
906136187,160.657051282051,342
906136188,143.217893217893,299
906136189,143.217893217893,299
906136192,152.50911129801,234
906136355,NA,NA
906136467,NA,NA
906136592,NA,NA
906136884,136.001281897208,321
906136910,NA,NA
906136911,NA,NA
906136915,NA,NA
906136928,NA,NA
906136929,NA,NA
906137006,NA,NA
906137007,NA,NA
906137120,NA,NA
906137149,NA,NA
906137316,NA,NA
906137317,NA,NA
906137318,NA,NA
906137459,NA,NA
906137460,NA,NA
906137461,NA,NA
906137462,NA,NA
906137559,126.947882866643,182
906137563,NA,NA
906137564,NA,NA
906137565,121.661244326626,192
906137607,NA,NA
906137608,NA,NA
906137609,NA,NA
906138015,NA,NA
906138021,144.7357870259,282
906138828,147.652893225716,240
906138859,NA,NA
906138860,147.934447249269,211
906138861,NA,NA
906138862,143.749249429566,282
906138864,NA,NA
906138998,157.742750571532,342
906139191,137.490970382856,212
906139487,NA,NA
906139496,NA,NA
906139497,NA,NA
906139520,144.7357870259,282
906139521,144.7357870259,282
906139655,147.652893225716,240
906139661,147.652893225716,240
906139693,141.849089888541,220
906139694,NA,NA
906139745,121.661244326626,192
906139748,160.415163901579,352
906139749,160.415163901579,352
906139750,NA,NA
906139751,141.946349091784,287
906139752,144.081371135672,191
906139753,NA,NA
906139754,NA,NA
906139807,NA,NA
906139826,115.6961822265,245
906139827,118.288624243153,253
906139833,NA,NA
906139834,NA,NA
906139866,130.410342889264,257
906139881,135.322664741507,290
906140080,157.389635316699,353
906140081,135.207657495294,192
906140345,NA,NA
906140346,123.199743250291,198
906140356,137.634926367321,240
906140402,NA,NA
906140469,NA,NA
906140470,120.963855421687,270
906140471,139.052661131833,277
906140472,NA,NA
906140589,136.001281897208,321
906140590,136.001281897208,321
906140591,132.049739269956,203
906140596,NA,NA
906140634,136.332733453309,208
906140635,119.491559404948,158
906140636,NA,NA
906140637,150.206503869441,293
906140651,139.377157075207,208
906140671,NA,NA
906140862,152.50911129801,234
906140863,136.332733453309,208
906140864,NA,NA
906141137,NA,NA
906141883,NA,NA
906141884,NA,NA
906141891,NA,NA
906141923,NA,NA
906141924,NA,NA
906141933,NA,NA
906141934,NA,NA
906141935,NA,NA
906142343,NA,NA
906142344,NA,NA
906142384,NA,NA
906143212,143.636655432515,280
906143222,125.671881267549,250
906143223,138.244602010976,313
906143224,134.866177119698,301
906143259,NA,NA
906143260,NA,NA
906143320,NA,NA
906143337,NA,NA
906143338,121.661244326626,192
906143339,121.661244326626,192
906143340,121.661244326626,192
906143359,NA,NA
906143360,NA,NA
906143373,NA,NA
906143374,NA,NA
906143375,NA,NA
906143392,NA,NA
906143393,NA,NA
906143394,NA,NA
906143395,NA,NA
906143417,NA,NA
906143437,NA,NA
906143511,NA,NA
906143512,NA,NA
906143525,NA,NA
906143557,NA,NA
906143558,NA,NA
906143583,148.277383387478,197
906143584,NA,NA
906143585,NA,NA
906143586,NA,NA
906143587,NA,NA
906143588,NA,NA
906143876,145.763254845427,326
906143877,NA,NA
906143908,147.652893225716,240
906144075,NA,NA
906144087,129.54053403897,181
906144088,NA,NA
906144089,107.661452065784,229
906144090,NA,NA
906144091,NA,NA
906144213,127.467501203659,206
906144214,NA,NA
906144231,NA,NA
906144294,NA,NA
906144295,145.763254845427,326
906144322,NA,NA
906144323,NA,NA
906144341,151.577173127859,302
906144342,NA,NA
906144343,NA,NA
906144344,NA,NA
906144351,NA,NA
906144352,NA,NA
906144366,135.207657495294,192
906144368,NA,NA
906144463,NA,NA
906144464,NA,NA
906144515,139.052661131833,277
906144516,NA,NA
906144524,NA,NA
906144585,132.049739269956,203
906144586,NA,NA
906144593,NA,NA
906144594,NA,NA
906144595,NA,NA
906144635,NA,NA
906144636,NA,NA
906144637,NA,NA
906144666,NA,NA
906144801,NA,NA
906144802,NA,NA
906144845,NA,NA
906144904,NA,NA
906144921,NA,NA
906144924,NA,NA
906144936,NA,NA
906145006,NA,NA
906145104,NA,NA
906145105,NA,NA
906145429,NA,NA
906145430,NA,NA
906145431,NA,NA
906145521,NA,NA
906145564,NA,NA
906145603,137.490970382856,212
906146392,NA,NA
906146393,NA,NA
906146394,NA,NA
906146424,159.020670278948,342
906146425,159.020670278948,342
906146426,NA,NA
906146438,NA,NA
906146439,NA,NA
906146454,NA,NA
906146455,NA,NA
906146456,NA,NA
906146457,NA,NA
906146491,NA,NA
906146492,NA,NA
906147020,157.742750571532,342
906147021,NA,NA
906147186,138.414683016751,211
906147187,113.810382842253,183
906150511,NA,NA
906150524,144.043321299639,204
906150617,NA,NA
906154328,127.217272654306,209
906156292,157.742750571532,342
906158389,141.69877970456,236
906158559,130.523780854907,231
