"record_id","collection","project_id","protocol_id","protocol_type","species_id","statprov_code","country_code","SiteCode","bcr","subnational2_code","iba_site","utm_square","survey_year","survey_month","survey_week","survey_day","breeding_rank","GlobalUniqueIdentifier","CatalogNumber","Locality","TimeCollected","CollectorNumber","FieldNumber","Remarks","ProjectCode","ProtocolType","ProtocolCode","ProtocolURL","SurveyAreaIdentifier","SamplingEventIdentifier","SamplingEventStructure","RouteIdentifier","TimeObservationsStarted","TimeObservationsEnded","DurationInHours","TimeIntervalStarted","TimeIntervalEnded","TimeIntervalsAdditive","NumberOfObservers","NoObservations","ObservationCount","ObservationDescriptor","ObservationCount2","ObservationDescriptor2","ObservationCount3","ObservationDescriptor3","ObservationCount4","ObservationDescriptor4","ObservationCount5","ObservationDescriptor5","ObservationCount6","ObservationDescriptor6","AllIndividualsReported","AllSpeciesReported","date","doy","OBJECTID","BAID","PLACE_TYPE","TYPE_DE_LI","DESC_EN","DESC_FR","Public_Inf","Shape__Are","Shape__Len","scientific_name","english_name","french_name","taxon_group","geometry"
906134376,"QCATLAS2PC",1035,NA,1,14420,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2012,5,4,28,10,"URN:catalog:QCATLAS:QCATLAS2PC:420939-SIPB","420939-SIPB","Atlas Square 18XS68","8.9","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","420939",NA,"18XS68","8.9","8.98333","0.08333333","8.9",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-05-28,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Sitta carolinensis","White-breasted Nuthatch","Sittelle à poitrine blanche","BIRDS",c(-72.836487, 46.767521)
906134394,"QCATLAS2PC",1035,NA,1,16600,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2011,6,1,5,20,"URN:catalog:QCATLAS:QCATLAS2PC:408568-PABL","408568-PABL","Atlas Square 18XS58","7.5","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","408568",NA,"18XS58","7.5","7.58333","0.08333333","7.5",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-05,156,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga caerulescens","Black-throated Blue Warbler","Paruline bleue","BIRDS",c(-72.941115, 46.768039)
906134424,"QCATLAS2PC",1035,NA,1,41384,"QC","CA","18XS48-XX",12,"CA.QC.CM","N/A","18TXS48",2011,6,4,28,20,"URN:catalog:QCATLAS:QCATLAS2PC:408654-VIYR","408654-VIYR","Atlas Square 18XS48","8","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS48","408654",NA,"18XS48","8","8.08333","0.08333333","8",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-28,179,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Vireo olivaceus","Red-eyed Vireo","Viréo aux yeux rouges","BIRDS",c(-73.04788, 46.758752)
906134425,"QCATLAS2PC",1035,NA,1,16540,"QC","CA","18XS57-XX",12,"CA.QC.CM","N/A","18TXS57",2011,6,3,18,20,"URN:catalog:QCATLAS:QCATLAS2PC:408647-PACL","408647-PACL","Atlas Square 18XS57","8.75","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS57","408647",NA,"18XS57","8.75","8.83333","0.08333333","8.75",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-18,169,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga americana","Northern Parula","Paruline à collier","BIRDS",c(-73.002316, 46.66959)
906134426,"QCATLAS2PC",1035,NA,1,41384,"QC","CA","18XS57-XX",12,"CA.QC.CM","N/A","18TXS57",2011,6,3,18,20,"URN:catalog:QCATLAS:QCATLAS2PC:408647-VIYR","408647-VIYR","Atlas Square 18XS57","8.75","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS57","408647",NA,"18XS57","8.75","8.83333","0.08333333","8.75",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-18,169,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Vireo olivaceus","Red-eyed Vireo","Viréo aux yeux rouges","BIRDS",c(-73.002316, 46.66959)
906134465,"QCATLAS2PC",1035,NA,1,19530,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2012,6,2,15,10,"URN:catalog:QCATLAS:QCATLAS2PC:421002-CAEP","421002-CAEP","Atlas Square 18XS67","7.25","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","421002",NA,"18XS67","7.25","7.33333","0.08333333","7.25",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-06-15,167,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Agelaius phoeniceus","Red-winged Blackbird","Carouge à épaulettes","BIRDS",c(-72.858391, 46.745911)
906134466,"QCATLAS2PC",1035,NA,1,20500,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2012,6,2,15,10,"URN:catalog:QCATLAS:QCATLAS2PC:421002-CHJA","421002-CHJA","Atlas Square 18XS67","7.25","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","421002",NA,"18XS67","7.25","7.33333","0.08333333","7.25",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-06-15,167,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Spinus tristis","American Goldfinch","Chardonneret jaune","BIRDS",c(-72.858391, 46.745911)
906134500,"QCATLAS2PC",1035,NA,1,16660,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2011,6,1,4,20,"URN:catalog:QCATLAS:QCATLAS2PC:408595-PAGN","408595-PAGN","Atlas Square 18XS58","7.5","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","408595",NA,"18XS58","7.5","7.58333","0.08333333","7.5",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-04,155,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga virens","Black-throated Green Warbler","Paruline à gorge noire","BIRDS",c(-72.924681, 46.759436)
906134690,"QCATLAS2PC",1035,NA,1,17000,"QC","CA","18XS57-XX",12,"CA.QC.CM","N/A","18TXS57",2011,6,2,10,20,"URN:catalog:QCATLAS:QCATLAS2PC:408606-PAMA","408606-PAMA","Atlas Square 18XS57","5.5","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS57","408606",NA,"18XS57","5.5","5.58333","0.08333333","5.5",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-10,161,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Geothlypis trichas","Common Yellowthroat","Paruline masquée","BIRDS",c(-73.019497, 46.666685)
906134691,"QCATLAS2PC",1035,NA,1,41384,"QC","CA","18XS48-XX",12,"CA.QC.CM","N/A","18TXS48",2011,6,4,28,20,"URN:catalog:QCATLAS:QCATLAS2PC:408655-VIYR","408655-VIYR","Atlas Square 18XS48","7.5","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS48","408655",NA,"18XS48","7.5","7.58333","0.08333333","7.5",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-28,179,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Vireo olivaceus","Red-eyed Vireo","Viréo aux yeux rouges","BIRDS",c(-73.038703, 46.760845)
906134698,"QCATLAS2PC",1035,NA,1,16580,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2012,6,2,15,10,"URN:catalog:QCATLAS:QCATLAS2PC:421002-PATC","421002-PATC","Atlas Square 18XS67","7.25","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","421002",NA,"18XS67","7.25","7.33333","0.08333333","7.25",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-06-15,167,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga magnolia","Magnolia Warbler","Paruline à tête cendrée","BIRDS",c(-72.858391, 46.745911)
906134757,"QCATLAS2PC",1035,NA,1,16660,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2011,6,1,4,20,"URN:catalog:QCATLAS:QCATLAS2PC:408598-PAGN","408598-PAGN","Atlas Square 18XS67","8.5","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","408598",NA,"18XS67","8.5","8.58333","0.08333333","8.5",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-04,155,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga virens","Black-throated Green Warbler","Paruline à gorge noire","BIRDS",c(-72.903897, 46.727082)
906134834,"QCATLAS2PC",1035,NA,1,12190,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2011,6,1,5,20,"URN:catalog:QCATLAS:QCATLAS2PC:408604-MOTC","408604-MOTC","Atlas Square 18XS58","9.5","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","408604",NA,"18XS58","9.5","9.58333","0.08333333","9.5",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-05,156,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Empidonax minimus","Least Flycatcher","Moucherolle tchébec","BIRDS",c(-73.001548, 46.762703)
906134835,"QCATLAS2PC",1035,NA,1,16610,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2011,6,1,5,20,"URN:catalog:QCATLAS:QCATLAS2PC:408604-PACJ","408604-PACJ","Atlas Square 18XS58","9.5","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","408604",NA,"18XS58","9.5","9.58333","0.08333333","9.5",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-05,156,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga coronata","Yellow-rumped Warbler","Paruline à croupion jaune","BIRDS",c(-73.001548, 46.762703)
906134904,"QCATLAS2PC",1035,NA,1,14410,"QC","CA","18XS57-XX",12,"CA.QC.CM","N/A","18TXS57",2011,6,2,10,20,"URN:catalog:QCATLAS:QCATLAS2PC:408632-SIPR","408632-SIPR","Atlas Square 18XS57","8.83333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS57","408632",NA,"18XS57","8.83333","8.91667","0.08333333","8.83333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-10,161,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Sitta canadensis","Red-breasted Nuthatch","Sittelle à poitrine rousse","BIRDS",c(-73.036876, 46.697196)
906135270,"QCATLAS2PC",1035,NA,1,15580,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2012,5,4,28,10,"URN:catalog:QCATLAS:QCATLAS2PC:420939-GRDO","420939-GRDO","Atlas Square 18XS68","8.9","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","420939",NA,"18XS68","8.9","8.98333","0.08333333","8.9",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-05-28,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Catharus ustulatus","Swainson's Thrush","Grive à dos olive","BIRDS",c(-72.836487, 46.767521)
906135271,"QCATLAS2PC",1035,NA,1,16600,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2012,5,4,28,10,"URN:catalog:QCATLAS:QCATLAS2PC:420939-PABL","420939-PABL","Atlas Square 18XS68","8.9","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","420939",NA,"18XS68","8.9","8.98333","0.08333333","8.9",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-05-28,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga caerulescens","Black-throated Blue Warbler","Paruline bleue","BIRDS",c(-72.836487, 46.767521)
906135372,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,1,6,10,"URN:catalog:QCATLAS:QCATLAS2PC:436541-PACO","436541-PACO","Atlas Square 18XS67","7.8","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","436541",NA,"18XS67","7.8","7.88333","0.08333333","7.8",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-06,157,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.827843, 46.740547)
906135373,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2013,6,2,13,10,"URN:catalog:QCATLAS:QCATLAS2PC:428891-PACO","428891-PACO","Atlas Square 18XS67","8.98333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","428891",NA,"18XS67","8.98333","9.06667","0.08333333","8.98333",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-13,164,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.9039, 46.727074)
906135407,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,2,10,10,"URN:catalog:QCATLAS:QCATLAS2PC:436510-PACO","436510-PACO","Atlas Square 18XS67","8.16667","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","436510",NA,"18XS67","8.16667","8.25","0.08333333","8.16667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-10,161,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.877792, 46.677616)
906135408,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS47-XX",12,"CA.QC.CM","N/A","18TXS47",2013,6,3,18,10,"URN:catalog:QCATLAS:QCATLAS2PC:428840-PACO","428840-PACO","Atlas Square 18XS47","7.43333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS47","428840",NA,"18XS47","7.43333","7.51667","0.08333333","7.43333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-18,169,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-73.054138, 46.754387)
906135450,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,1,6,10,"URN:catalog:QCATLAS:QCATLAS2PC:436517-PACO","436517-PACO","Atlas Square 18XS67","8.76667","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","436517",NA,"18XS67","8.76667","8.85","0.08333333","8.76667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-06,157,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.850128, 46.706051)
906135451,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2013,6,1,6,10,"URN:catalog:QCATLAS:QCATLAS2PC:428883-PACO","428883-PACO","Atlas Square 18XS67","8.78333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","428883",NA,"18XS67","8.78333","8.86667","0.08333333","8.78333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-06,157,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.8778, 46.677608)
906135452,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2013,6,1,6,10,"URN:catalog:QCATLAS:QCATLAS2PC:428882-PACO","428882-PACO","Atlas Square 18XS67","8.4","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","428882",NA,"18XS67","8.4","8.48333","0.08333333","8.4",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-06,157,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.857437, 46.666527)
906135463,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,1,2,10,"URN:catalog:QCATLAS:QCATLAS2PC:436555-PACO","436555-PACO","Atlas Square 18XS58","8.7","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","436555",NA,"18XS58","8.7","8.78333","0.08333333","8.7",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-02,153,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.905426, 46.772808)
906135464,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,3,17,10,"URN:catalog:QCATLAS:QCATLAS2PC:436556-PACO","436556-PACO","Atlas Square 18XS58","8.43333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","436556",NA,"18XS58","8.43333","8.51667","0.08333333","8.43333",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-17,168,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-73.010086, 46.761234)
906135465,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,1,6,30,"URN:catalog:QCATLAS:QCATLAS2PC:436547-PACO","436547-PACO","Atlas Square 18XS67","9.41667","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","436547",NA,"18XS67","9.41667","9.5","0.08333333","9.41667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-06,157,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.866974, 46.691238)
906135466,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,1,6,10,"URN:catalog:QCATLAS:QCATLAS2PC:436508-PACO","436508-PACO","Atlas Square 18XS67","8.18333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","436508",NA,"18XS67","8.18333","8.26667","0.08333333","8.18333",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-06,157,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.842415, 46.729916)
906135467,"QCATLAS2PC",1035,NA,1,10460,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:436501-PIFL","436501-PIFL","Atlas Square 18XS68","8.73333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","436501",NA,"18XS68","8.73333","8.81667","0.08333333","8.73333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Colaptes auratus","Northern Flicker","Pic flamboyant","BIRDS",c(-72.80941, 46.756718)
906135469,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2012,5,4,30,10,"URN:catalog:QCATLAS:QCATLAS2PC:420952-PACO","420952-PACO","Atlas Square 18XS67","7.35","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","420952",NA,"18XS67","7.35","7.43333","0.08333333","7.35",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-05-30,151,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.866974, 46.691238)
906135470,"QCATLAS2PC",1035,NA,1,10460,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2012,5,4,30,10,"URN:catalog:QCATLAS:QCATLAS2PC:420952-PIFL","420952-PIFL","Atlas Square 18XS67","7.35","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","420952",NA,"18XS67","7.35","7.43333","0.08333333","7.35",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-05-30,151,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Colaptes auratus","Northern Flicker","Pic flamboyant","BIRDS",c(-72.866974, 46.691238)
906135514,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,2,11,10,"URN:catalog:QCATLAS:QCATLAS2PC:436492-PACO","436492-PACO","Atlas Square 18XS67","8.48333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","436492",NA,"18XS67","8.48333","8.56667","0.08333333","8.48333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-11,162,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.884964, 46.70591)
906135515,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2013,6,1,5,10,"URN:catalog:QCATLAS:QCATLAS2PC:428857-PACO","428857-PACO","Atlas Square 18XS58","8.41667","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","428857",NA,"18XS58","8.41667","8.5","0.08333333","8.41667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-05,156,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.991554, 46.763096)
