"point_id","ed","np","pland_needleleaf","pland_broadleaf","pland_mixed forest","pland_shrubland","pland_grassland","pland_wetland","pland_barren","pland_urban","pland_water"
4,113.810382842253,183,45.4720384846663,1.96031268791341,42.9825616355983,0.0841852074564041,NA,0.0240529164161155,NA,0.457005411906194,9.01984365604329
101,136.332733453309,208,19.8320335932813,14.2891421715657,56.3047390521896,0.203959208158368,0.0359928014397121,NA,NA,0.563887222555489,8.77024595080984
61,110.469777136444,170,49.5189995189995,1.2025012025012,36.2914862914863,0.0360750360750361,NA,0.0360750360750361,NA,0.529100529100529,12.3857623857624
158,125.591656638588,287,7.6173285198556,15.2827918170878,62.8880866425993,2.03369434416366,0.156438026474128,NA,NA,0.108303249097473,11.913357400722
159,138.244602010976,313,5.37195048672035,23.0621319552938,38.8294676120659,3.52121139286144,0.564835957216681,NA,NA,0.0240355726475183,28.6263670231943
138,168.669871794872,369,3.78605769230769,41.0336538461538,34.0625,3.81009615384615,0.540865384615385,NA,0.0120192307692308,5.32451923076923,11.4302884615385
227,107.661452065784,229,9.77135980746089,4.87364620938628,67.4488567990373,1.80505415162455,0.517448856799037,NA,0.0120336943441637,2.44283995186522,13.1287605294826
228,144.043321299639,204,31.8892900120337,3.83874849578821,51.985559566787,0.469314079422383,0.0481347773766546,0.0962695547533093,NA,0.734055354993983,10.9386281588448
5,109.053002966883,165,55.6771710368054,1.62376713976425,34.0991099350493,0.0240558094779889,NA,0.0360837142169834,NA,0.384892951647823,8.15491941303825
229,150.02406159769,244,23.1111645813282,10.5871029836381,58.4937439846006,1.55197305101059,0.204523580365736,0.0601539942252165,NA,1.10683349374398,4.88450433108758
230,127.217272654306,209,20.9487117746208,11.2930411750542,55.0084276426679,0.529737539128341,0.288947748615459,NA,NA,0.758487840115579,11.1726462797977
6,127.467501203659,206,37.9634087626384,3.61097737120847,48.0741454020222,0.156475686085701,0.0722195474241695,NA,NA,0.481463649494463,9.64130958112663
62,144.025989652268,237,28.8051979304536,5.90783299241968,62.2668752256046,0.421128624714234,0.0962579713632535,NA,NA,0.385031885453014,2.11767536999158
231,148.277383387478,197,31.5244856214655,2.32222355913849,53.0140777283119,0.276741667669354,0.0360967392612201,0.0962579713632535,NA,0.962579713632535,11.7675369991577
160,119.757838184588,261,7.54149627134953,13.1825835939379,68.1861919653596,2.20110656723599,0.132306952128939,NA,NA,0.0962232379119557,8.66009141207602
161,132.049739269956,203,11.3116726835138,22.5270758122744,61.9013237063779,0.433212996389892,0.457280385078219,NA,NA,0.0481347773766546,3.32129963898917
162,118.767035433702,253,8.93458393458394,8.97065897065897,74.0620490620491,1.76767676767677,0.481000481000481,NA,0.012025012025012,1.52717652717653,4.24482924482924
163,160.657051282051,342,4.74759615384615,34.8317307692308,37.1995192307692,5.9375,0.108173076923077,NA,NA,0.108173076923077,17.0673076923077
102,126.73966229495,256,25.6527493683071,6.91854169173385,62.7842618216821,1.02274094573457,0.336902899771387,NA,NA,0.613644567440741,2.67115870533028
164,151.577173127859,302,10.4984348663617,21.9359499157236,56.3688899590657,2.76908259089815,0.288947748615459,0.0120394895256441,NA,0.26486876956417,7.86178666024561
165,143.217893217893,299,3.86002886002886,28.2948532948533,33.8985088985089,3.60750360750361,0.240500240500241,NA,NA,0.877825877825878,29.2207792207792
166,157.389635316699,353,7.01775431861804,24.5441458733205,45.813339731286,3.85076775431862,0.587811900191939,0.0359884836852207,NA,0.0479846449136276,18.102207293666
167,141.246338429437,311,4.36980859516071,21.4397496087637,37.5346093655953,3.80402070542916,0.0722282412423258,NA,NA,0.613940050559769,32.1656434332491
168,134.866177119698,301,4.33369447453954,13.8076321174913,48.2123510292524,1.74551583002287,0.300951005176357,NA,NA,4.29758035391838,27.3022751895991
169,159.753116107571,348,9.51064085607791,23.5661897318745,56.9917037393291,4.19622460021642,0.240471323794638,0.0120235661897319,NA,0.312612720933029,5.17013346158471
170,155.600994306792,344,6.20639884532114,26.7500601395237,43.3726244888141,5.12388741881164,0.0841953331729613,NA,NA,0.120279047389945,18.3425547269666
171,137.634926367321,240,8.8479595521849,33.6463223787167,53.7378114842904,1.69736366919465,0.4213314072469,NA,NA,0.0120380402070543,1.63717346815938
232,143.636655432515,280,14.7688974482427,10.2431391429947,63.0235917188252,1.43235435724603,0.22869523350987,NA,NA,1.85363505055368,8.44968704862783
103,137.490970382856,212,19.7086443534794,13.8213339754394,56.5494823019504,0.216710811461594,0.0963159162051529,NA,NA,0.541777028653985,9.06573561281002
